device_id,timestamp,cpu_percent,ram_percent,disco_percent,latencia_ms,banda_mbps
2,2025-06-11 07:51:18,54.9,59.4,64.5,16.0,273.7
3,2025-06-11 07:51:18,41.8,67.4,90.1,20.0,187.1
4,2025-06-11 07:51:18,60.3,60.0,37.5,13.1,678.8
5,2025-06-11 07:51:18,43.1,53.5,46.4,1.8,368.6
6,2025-06-11 07:51:18,49.7,46.3,43.8,11.2,704.4
7,2025-06-11 07:51:18,65.1,77.4,85.1,24.4,198.4
8,2025-06-11 07:51:18,49.1,60.0,63.4,27.0,358.8
9,2025-06-11 07:51:18,53.4,70.2,74.2,18.0,472.8
10,2025-06-11 07:51:18,55.3,52.1,55.9,29.0,10.0
11,2025-06-11 07:51:18,43.0,48.2,77.7,17.6,429.0
12,2025-06-11 07:51:18,48.8,69.3,56.1,11.9,503.3
13,2025-06-11 07:51:18,38.2,79.9,52.2,7.7,438.3
14,2025-06-11 07:51:18,43.7,50.2,66.1,16.3,347.2
15,2025-06-11 07:51:18,40.8,76.5,64.8,19.7,167.8
1,2025-06-11 08:01:18,22.6,51.0,46.6,14.7,297.4
2,2025-06-11 08:01:18,63.6,37.7,66.0,6.6,684.2
3,2025-06-11 08:01:18,36.8,74.9,64.6,28.0,413.8
4,2025-06-11 08:01:18,48.3,83.9,56.3,33.9,37.9
5,2025-06-11 08:01:18,72.2,69.6,63.8,3.1,293.0
6,2025-06-11 08:01:18,74.8,97.9,42.0,12.8,162.6
7,2025-06-11 08:01:18,58.7,65.3,29.8,7.8,604.8
8,2025-06-11 08:01:18,59.5,63.6,61.0,16.7,489.4
9,2025-06-11 08:01:18,60.6,73.8,92.7,21.1,327.7
10,2025-06-11 08:01:18,35.0,81.7,47.4,18.7,174.9
11,2025-06-11 08:01:18,66.4,51.8,41.6,21.1,374.2
12,2025-06-11 08:01:18,29.4,58.9,49.1,17.2,418.9
13,2025-06-11 08:01:18,40.1,82.5,14.8,14.4,123.6
14,2025-06-11 08:01:18,35.7,82.8,44.5,23.9,457.5
15,2025-06-11 08:01:18,35.7,80.6,83.9,19.8,580.9
1,2025-06-11 08:11:18,61.3,85.9,54.0,12.2,383.6
2,2025-06-11 08:11:18,44.1,82.7,71.8,26.8,373.2
3,2025-06-11 08:11:18,49.4,86.6,74.8,11.7,360.6
4,2025-06-11 08:11:18,49.8,66.3,74.1,35.7,418.0
5,2025-06-11 08:11:18,93.6,34.4,86.0,17.4,107.8
6,2025-06-11 08:11:18,37.7,96.4,48.6,23.5,498.1
7,2025-06-11 08:11:18,80.9,57.0,50.4,25.7,262.6
8,2025-06-11 08:11:18,46.4,34.2,85.0,26.7,600.8
9,2025-06-11 08:11:18,41.1,71.0,43.2,29.1,314.2
10,2025-06-11 08:11:18,57.2,59.8,74.6,12.9,342.8
11,2025-06-11 08:11:18,37.1,87.6,65.2,8.6,621.3
12,2025-06-11 08:11:18,23.5,79.2,65.7,11.4,216.7
13,2025-06-11 08:11:18,50.4,51.4,45.0,32.2,601.9
14,2025-06-11 08:11:18,41.5,42.5,70.3,4.2,452.4
15,2025-06-11 08:11:18,76.1,35.4,36.3,22.5,485.1
1,2025-06-11 08:21:18,77.9,78.5,63.7,12.0,406.1
2,2025-06-11 08:21:18,86.1,63.4,18.6,38.2,376.5
3,2025-06-11 08:21:18,70.2,82.7,63.4,23.5,388.6
4,2025-06-11 08:21:18,51.9,71.6,52.1,16.9,454.4
5,2025-06-11 08:21:18,62.2,70.6,73.6,21.0,563.1
6,2025-06-11 08:21:18,52.8,60.3,77.7,16.2,636.6
7,2025-06-11 08:21:18,69.3,52.3,68.5,15.0,714.5
8,2025-06-11 08:21:18,19.5,41.4,31.4,27.5,333.4
9,2025-06-11 08:21:18,72.0,81.8,40.2,20.8,677.0
10,2025-06-11 08:21:18,73.1,58.5,32.8,26.9,279.8
11,2025-06-11 08:21:18,64.3,61.5,86.9,20.2,677.8
12,2025-06-11 08:21:18,57.5,85.2,79.6,25.7,504.0
13,2025-06-11 08:21:18,71.0,61.8,70.5,4.4,439.5
14,2025-06-11 08:21:18,66.9,59.7,66.4,34.4,278.8
15,2025-06-11 08:21:18,43.9,53.5,82.9,16.7,296.7
1,2025-06-11 08:31:18,54.0,77.0,56.4,18.8,417.4
2,2025-06-11 08:31:18,16.0,35.2,91.4,32.3,506.7
3,2025-06-11 08:31:18,48.6,72.0,37.1,13.4,502.7
4,2025-06-11 08:31:18,41.8,60.8,92.6,29.4,31.7
5,2025-06-11 08:31:18,42.5,87.3,46.2,1.0,471.2
6,2025-06-11 08:31:18,57.6,67.9,39.4,13.0,380.5
7,2025-06-11 08:31:18,51.6,59.3,68.9,19.9,477.2
8,2025-06-11 08:31:18,55.8,64.4,48.9,32.1,706.2
9,2025-06-11 08:31:18,40.6,87.9,53.3,29.4,464.8
10,2025-06-11 08:31:18,65.5,51.9,48.2,26.3,403.7
11,2025-06-11 08:31:18,76.7,52.4,55.3,13.2,232.9
12,2025-06-11 08:31:18,53.9,71.0,47.8,22.8,449.4
13,2025-06-11 08:31:18,34.0,48.1,63.0,6.3,94.3
14,2025-06-11 08:31:18,46.2,64.2,72.7,40.2,748.8
15,2025-06-11 08:31:18,7.5,65.4,45.6,1.0,390.2
1,2025-06-11 08:41:18,28.2,47.9,57.0,26.3,685.7
2,2025-06-11 08:41:18,55.1,91.9,68.8,15.9,220.1
3,2025-06-11 08:41:18,72.9,58.2,14.4,21.8,273.9
4,2025-06-11 08:41:18,20.3,82.7,67.0,26.6,432.9
5,2025-06-11 08:41:18,77.2,54.7,47.9,9.7,524.3
6,2025-06-11 08:41:18,82.7,68.5,72.0,10.7,78.3
7,2025-06-11 08:41:18,50.2,88.4,58.5,23.6,422.7
8,2025-06-11 08:41:18,57.2,71.2,82.2,38.7,429.6
9,2025-06-11 08:41:18,39.1,51.2,73.6,6.0,570.3
10,2025-06-11 08:41:18,55.4,86.3,38.9,25.2,418.3
11,2025-06-11 08:41:18,34.0,70.4,42.8,8.6,167.2
12,2025-06-11 08:41:18,47.8,84.1,54.5,9.8,151.7
13,2025-06-11 08:41:18,15.3,55.9,68.9,19.1,218.5
14,2025-06-11 08:41:18,64.6,64.8,68.0,20.6,418.5
15,2025-06-11 08:41:18,80.1,70.3,48.3,22.7,508.8
1,2025-06-11 08:51:18,96.4,90.7,52.9,32.1,327.4
2,2025-06-11 08:51:18,45.0,53.3,73.2,13.1,639.5
3,2025-06-11 08:51:18,52.1,73.1,39.4,4.2,363.3
4,2025-06-11 08:51:18,71.3,74.4,62.0,25.1,304.2
5,2025-06-11 08:51:18,35.7,60.7,83.5,26.3,175.2
6,2025-06-11 08:51:18,42.4,74.5,55.2,17.5,332.9
7,2025-06-11 08:51:18,40.5,76.5,48.8,27.9,353.6
8,2025-06-11 08:51:18,26.9,75.2,73.9,27.6,699.6
9,2025-06-11 08:51:18,69.3,64.2,68.3,33.6,538.6
10,2025-06-11 08:51:18,73.7,70.0,83.2,32.6,252.9
11,2025-06-11 08:51:18,48.2,55.8,59.5,2.2,713.2
12,2025-06-11 08:51:18,39.9,50.3,20.0,26.9,454.5
13,2025-06-11 08:51:18,14.0,53.9,100.0,4.3,587.4
14,2025-06-11 08:51:18,71.2,97.7,64.1,29.2,398.0
15,2025-06-11 08:51:18,61.5,91.2,64.7,9.3,490.4
1,2025-06-11 09:01:18,55.1,54.2,59.7,27.2,400.5
2,2025-06-11 09:01:18,73.6,77.7,23.9,17.5,481.3
3,2025-06-11 09:01:18,76.9,85.3,39.1,11.6,110.3
4,2025-06-11 09:01:18,57.3,92.2,87.7,20.6,220.9
5,2025-06-11 09:01:18,59.3,62.5,76.9,17.2,425.6
6,2025-06-11 09:01:18,79.2,63.2,100.0,12.9,314.7
7,2025-06-11 09:01:18,24.0,69.9,78.9,16.5,862.9
8,2025-06-11 09:01:18,52.5,63.6,65.8,21.9,617.1
9,2025-06-11 09:01:18,48.9,72.0,75.0,23.9,297.0
10,2025-06-11 09:01:18,50.9,72.0,52.1,10.4,152.1
11,2025-06-11 09:01:18,71.8,28.6,81.8,26.9,480.9
12,2025-06-11 09:01:18,94.5,66.9,54.6,17.8,321.3
13,2025-06-11 09:01:18,45.5,41.2,50.6,8.2,370.2
14,2025-06-11 09:01:18,21.8,66.1,81.8,19.3,412.5
15,2025-06-11 09:01:18,44.5,46.8,51.6,18.7,504.9
1,2025-06-11 09:11:18,29.3,76.9,33.0,20.2,422.4
2,2025-06-11 09:11:18,24.1,50.8,89.1,19.2,304.6
3,2025-06-11 09:11:18,58.1,88.5,72.7,24.9,316.4
4,2025-06-11 09:11:18,46.4,46.7,95.4,30.1,476.1
5,2025-06-11 09:11:18,69.8,51.0,36.7,12.0,405.2
6,2025-06-11 09:11:18,61.5,90.3,76.7,19.4,535.6
7,2025-06-11 09:11:18,47.4,71.3,43.7,13.2,496.7
8,2025-06-11 09:11:18,81.0,74.8,39.6,39.0,30.4
9,2025-06-11 09:11:18,69.1,61.3,77.3,35.3,186.9
10,2025-06-11 09:11:18,55.7,56.9,39.9,6.7,329.7
11,2025-06-11 09:11:18,49.9,58.0,66.9,18.2,435.5
12,2025-06-11 09:11:18,58.1,63.1,46.3,13.8,548.6
13,2025-06-11 09:11:18,46.0,34.6,44.3,28.4,723.3
14,2025-06-11 09:11:18,72.1,66.8,64.8,17.6,212.1
15,2025-06-11 09:11:18,35.1,66.7,42.2,16.2,517.3
1,2025-06-11 09:21:18,43.2,76.0,57.9,6.3,579.4
2,2025-06-11 09:21:18,43.5,51.9,32.8,41.9,162.7
3,2025-06-11 09:21:18,5.0,66.1,16.2,21.4,266.0
4,2025-06-11 09:21:18,100.0,40.6,56.8,30.0,377.9
5,2025-06-11 09:21:18,51.8,44.1,74.2,8.8,129.2
6,2025-06-11 09:21:18,47.1,80.2,79.1,9.3,274.7
7,2025-06-11 09:21:18,49.8,42.7,23.1,28.2,532.0
8,2025-06-11 09:21:18,58.0,61.6,56.0,17.2,307.1
9,2025-06-11 09:21:18,79.1,62.0,28.3,20.9,257.1
10,2025-06-11 09:21:18,86.1,49.7,48.6,17.6,742.7
11,2025-06-11 09:21:18,63.7,81.9,58.4,12.7,316.5
12,2025-06-11 09:21:18,54.0,40.4,46.0,9.9,613.4
13,2025-06-11 09:21:18,51.4,58.0,15.1,8.7,448.3
14,2025-06-11 09:21:18,39.2,65.7,66.5,8.3,475.9
15,2025-06-11 09:21:18,73.3,62.3,34.0,16.5,609.3
1,2025-06-11 09:31:18,85.1,53.1,78.9,1.0,315.4
2,2025-06-11 09:31:18,12.3,54.6,75.9,44.0,39.8
3,2025-06-11 09:31:18,61.8,56.9,62.2,24.0,10.0
4,2025-06-11 09:31:18,40.4,65.8,16.1,7.9,608.1
5,2025-06-11 09:31:18,44.4,63.1,51.3,12.6,650.8
6,2025-06-11 09:31:18,89.7,56.6,66.2,19.9,413.7
7,2025-06-11 09:31:18,51.2,63.2,72.3,44.7,382.7
8,2025-06-11 09:31:18,29.8,81.5,67.7,39.1,373.9
9,2025-06-11 09:31:18,77.0,85.9,57.4,37.6,933.1
10,2025-06-11 09:31:18,29.4,33.2,75.8,9.4,430.9
11,2025-06-11 09:31:18,27.8,71.0,71.4,17.2,338.1
12,2025-06-11 09:31:18,61.3,71.0,42.7,1.0,717.4
13,2025-06-11 09:31:18,65.7,57.7,42.7,24.1,532.6
14,2025-06-11 09:31:18,79.6,49.5,54.4,28.4,495.5
15,2025-06-11 09:31:18,62.3,79.4,22.6,16.0,249.6
1,2025-06-11 09:41:18,64.7,56.8,91.3,19.9,118.7
2,2025-06-11 09:41:18,74.2,77.8,48.8,12.2,624.2
3,2025-06-11 09:41:18,37.2,72.4,29.3,24.3,260.0
4,2025-06-11 09:41:18,74.0,77.1,73.0,10.7,256.7
5,2025-06-11 09:41:18,55.3,36.8,78.7,39.5,407.8
6,2025-06-11 09:41:18,79.7,60.1,41.5,21.5,561.8
7,2025-06-11 09:41:18,84.9,62.3,80.3,32.9,479.1
8,2025-06-11 09:41:18,45.3,82.8,79.8,12.5,603.4
9,2025-06-11 09:41:18,68.2,86.2,49.0,5.7,846.3
10,2025-06-11 09:41:18,90.8,60.0,66.2,21.9,298.5
11,2025-06-11 09:41:18,61.6,56.5,47.4,7.9,528.8
12,2025-06-11 09:41:18,66.0,81.1,52.6,9.0,306.3
13,2025-06-11 09:41:18,41.5,65.9,44.0,24.6,121.7
14,2025-06-11 09:41:18,65.3,70.3,68.1,29.2,569.6
15,2025-06-11 09:41:18,34.5,57.5,46.5,31.7,386.4
1,2025-06-11 09:51:18,44.0,56.0,42.0,28.8,447.1
2,2025-06-11 09:51:18,48.0,56.5,87.5,8.3,450.0
3,2025-06-11 09:51:18,47.1,80.5,100.0,14.4,545.8
4,2025-06-11 09:51:18,70.4,66.6,67.1,19.6,592.9
5,2025-06-11 09:51:18,49.4,72.2,72.9,34.1,458.6
6,2025-06-11 09:51:18,31.6,49.8,67.9,15.7,138.9
7,2025-06-11 09:51:18,55.6,76.2,67.4,18.5,285.9
8,2025-06-11 09:51:18,75.2,62.8,73.8,18.2,114.3
9,2025-06-11 09:51:18,13.0,64.6,60.9,1.0,322.4
10,2025-06-11 09:51:18,92.9,51.9,42.2,17.1,720.6
11,2025-06-11 09:51:18,62.0,74.9,64.0,20.9,508.5
12,2025-06-11 09:51:18,77.3,44.4,70.1,7.0,752.1
13,2025-06-11 09:51:18,34.3,55.2,69.7,9.7,463.8
14,2025-06-11 09:51:18,82.9,78.5,37.2,28.7,426.4
15,2025-06-11 09:51:18,74.4,38.1,92.9,2.1,350.4
1,2025-06-11 10:01:18,39.1,73.4,30.5,25.2,474.5
2,2025-06-11 10:01:18,15.2,70.3,42.8,10.0,478.0
3,2025-06-11 10:01:18,63.3,45.3,59.4,1.0,423.1
4,2025-06-11 10:01:18,59.9,64.2,72.3,27.5,521.4
5,2025-06-11 10:01:18,15.6,78.0,66.5,5.0,425.6
6,2025-06-11 10:01:18,42.1,41.2,100.0,25.9,409.4
7,2025-06-11 10:01:18,53.7,78.6,81.8,15.2,437.7
8,2025-06-11 10:01:18,59.1,64.2,68.3,19.6,546.2
9,2025-06-11 10:01:18,45.8,75.3,50.0,21.5,355.5
10,2025-06-11 10:01:18,58.3,72.2,59.0,19.1,547.6
11,2025-06-11 10:01:18,24.1,48.7,100.0,12.5,606.5
12,2025-06-11 10:01:18,48.8,61.8,63.1,9.8,545.3
13,2025-06-11 10:01:18,51.3,77.5,76.1,5.6,208.3
14,2025-06-11 10:01:18,79.1,55.8,70.7,15.0,568.6
15,2025-06-11 10:01:18,5.0,95.0,81.9,16.1,501.3
1,2025-06-11 10:11:18,45.3,55.7,76.1,21.1,113.6
2,2025-06-11 10:11:18,96.3,72.7,78.2,14.0,348.3
3,2025-06-11 10:11:18,75.6,46.7,37.9,15.5,393.5
4,2025-06-11 10:11:18,33.7,48.2,72.9,7.4,625.7
5,2025-06-11 10:11:18,67.9,92.4,25.1,14.8,598.0
6,2025-06-11 10:11:18,48.2,40.6,46.3,27.1,204.1
7,2025-06-11 10:11:18,53.0,79.0,60.7,20.4,480.4
8,2025-06-11 10:11:18,46.0,92.3,30.2,22.3,548.3
9,2025-06-11 10:11:18,57.6,62.5,67.1,19.9,309.2
10,2025-06-11 10:11:18,74.9,60.4,56.2,18.0,438.5
11,2025-06-11 10:11:18,73.8,67.7,84.4,7.5,359.9
12,2025-06-11 10:11:18,63.7,59.6,31.5,38.3,612.0
13,2025-06-11 10:11:18,71.4,76.9,74.8,13.3,386.7
14,2025-06-11 10:11:18,24.0,71.8,54.8,21.2,258.6
15,2025-06-11 10:11:18,51.1,73.2,98.6,20.3,311.6
1,2025-06-11 10:21:18,66.8,32.4,70.8,28.4,134.5
2,2025-06-11 10:21:18,70.0,51.9,50.2,10.2,592.3
3,2025-06-11 10:21:18,58.1,44.9,71.8,4.4,613.0
4,2025-06-11 10:21:18,52.1,49.0,47.1,14.1,701.8
5,2025-06-11 10:21:18,42.5,71.8,89.4,20.0,460.8
6,2025-06-11 10:21:18,5.0,49.9,88.8,17.8,635.6
7,2025-06-11 10:21:18,43.7,36.2,57.6,45.1,573.7
8,2025-06-11 10:21:18,69.9,64.7,76.2,31.1,689.1
9,2025-06-11 10:21:18,19.3,80.5,88.3,23.2,359.9
10,2025-06-11 10:21:18,46.5,68.3,39.2,30.6,319.8
11,2025-06-11 10:21:18,47.3,81.2,19.6,9.0,576.8
12,2025-06-11 10:21:18,30.8,86.5,85.6,19.5,103.0
13,2025-06-11 10:21:18,60.5,91.8,44.3,20.4,412.7
14,2025-06-11 10:21:18,37.1,86.1,83.9,11.6,352.6
15,2025-06-11 10:21:18,74.0,73.0,70.8,21.7,338.4
1,2025-06-11 10:31:18,34.5,69.8,37.9,33.2,10.0
2,2025-06-11 10:31:18,24.3,77.2,54.9,24.0,580.5
3,2025-06-11 10:31:18,58.2,64.4,41.3,29.5,489.4
4,2025-06-11 10:31:18,76.7,73.6,46.7,25.5,398.7
5,2025-06-11 10:31:18,69.8,64.0,54.2,34.4,322.6
6,2025-06-11 10:31:18,29.4,52.8,30.5,24.8,353.0
7,2025-06-11 10:31:18,40.2,73.1,54.1,6.7,494.1
8,2025-06-11 10:31:18,63.1,71.4,26.1,27.3,309.8
9,2025-06-11 10:31:18,71.0,54.4,72.8,22.8,306.7
10,2025-06-11 10:31:18,78.2,75.4,44.0,35.8,665.2
11,2025-06-11 10:31:18,57.8,50.7,78.3,22.3,513.0
12,2025-06-11 10:31:18,60.6,61.8,26.4,4.8,467.4
13,2025-06-11 10:31:18,30.9,63.8,55.7,11.6,198.7
14,2025-06-11 10:31:18,90.2,76.7,46.7,1.0,367.6
15,2025-06-11 10:31:18,12.5,58.1,54.1,20.1,222.5
1,2025-06-11 10:41:18,20.2,59.7,66.1,10.3,831.3
2,2025-06-11 10:41:18,44.4,40.7,45.2,31.8,326.8
3,2025-06-11 10:41:18,39.9,83.3,72.5,23.8,659.4
4,2025-06-11 10:41:18,80.8,69.3,76.5,27.1,501.9
5,2025-06-11 10:41:18,38.7,69.3,72.4,20.8,574.9
6,2025-06-11 10:41:18,39.6,63.6,67.5,33.2,583.4
7,2025-06-11 10:41:18,100.0,69.8,60.8,19.9,751.9
8,2025-06-11 10:41:18,73.0,63.6,66.1,29.7,308.5
9,2025-06-11 10:41:18,54.5,85.6,82.1,21.7,130.3
10,2025-06-11 10:41:18,10.0,65.2,70.9,23.0,182.3
11,2025-06-11 10:41:18,5.0,71.6,75.5,12.9,578.0
12,2025-06-11 10:41:18,52.2,61.5,49.5,2.9,329.6
13,2025-06-11 10:41:18,56.2,81.9,55.6,20.4,633.2
14,2025-06-11 10:41:18,49.7,92.7,40.2,25.9,344.6
15,2025-06-11 10:41:18,46.8,57.9,61.8,10.4,273.6
1,2025-06-11 10:51:18,69.2,48.4,85.0,15.8,264.7
2,2025-06-11 10:51:18,45.4,58.8,85.5,1.0,119.7
3,2025-06-11 10:51:18,53.1,68.5,37.4,19.3,395.4
4,2025-06-11 10:51:18,31.1,93.2,37.5,14.8,315.1
5,2025-06-11 10:51:18,51.4,76.2,46.5,37.4,351.6
6,2025-06-11 10:51:18,46.9,52.4,88.5,26.0,636.8
7,2025-06-11 10:51:18,30.1,83.4,63.1,41.2,254.3
8,2025-06-11 10:51:18,50.6,58.2,61.9,19.8,324.0
9,2025-06-11 10:51:18,65.4,62.5,47.2,3.0,256.4
10,2025-06-11 10:51:18,61.6,58.6,93.3,24.7,303.2
11,2025-06-11 10:51:18,39.0,67.3,80.4,16.2,251.7
12,2025-06-11 10:51:18,39.0,60.6,52.2,12.8,591.1
13,2025-06-11 10:51:18,54.5,53.3,68.4,32.7,204.9
14,2025-06-11 10:51:18,35.6,55.3,40.7,1.3,288.2
15,2025-06-11 10:51:18,48.6,61.1,74.8,41.6,356.9
1,2025-06-11 11:01:18,22.7,66.6,13.4,6.3,351.7
2,2025-06-11 11:01:18,46.0,77.0,57.6,34.8,379.3
3,2025-06-11 11:01:18,64.2,32.7,73.5,18.1,480.8
4,2025-06-11 11:01:18,39.2,40.7,62.1,18.8,74.5
5,2025-06-11 11:01:18,74.7,59.2,24.3,49.9,344.9
6,2025-06-11 11:01:18,58.6,56.8,66.6,24.3,228.5
7,2025-06-11 11:01:18,45.5,57.9,68.4,14.1,370.6
8,2025-06-11 11:01:18,42.1,74.6,74.1,22.9,417.2
9,2025-06-11 11:01:18,73.5,65.3,93.3,9.9,552.9
10,2025-06-11 11:01:18,63.0,63.1,62.6,5.9,219.8
11,2025-06-11 11:01:18,83.6,80.3,75.4,27.6,10.0
12,2025-06-11 11:01:18,54.4,51.9,75.8,18.7,548.6
13,2025-06-11 11:01:18,59.4,46.8,72.6,24.0,507.5
14,2025-06-11 11:01:18,42.7,83.1,49.1,16.0,320.3
15,2025-06-11 11:01:18,51.6,94.8,71.9,23.2,627.9
1,2025-06-11 11:11:18,65.1,83.7,64.7,25.2,818.1
2,2025-06-11 11:11:18,73.7,70.8,38.1,21.1,58.0
3,2025-06-11 11:11:18,46.2,77.7,52.2,42.8,461.2
4,2025-06-11 11:11:18,68.0,74.8,31.3,13.9,387.2
5,2025-06-11 11:11:18,38.8,80.4,58.4,2.4,663.6
6,2025-06-11 11:11:18,44.3,80.6,75.8,18.2,542.2
7,2025-06-11 11:11:18,61.9,82.1,75.3,2.6,256.0
8,2025-06-11 11:11:18,61.6,30.8,80.0,30.1,479.7
9,2025-06-11 11:11:18,62.4,76.8,100.0,15.2,328.0
10,2025-06-11 11:11:18,84.2,62.1,44.9,33.0,393.4
11,2025-06-11 11:11:18,59.5,77.5,100.0,32.8,262.4
12,2025-06-11 11:11:18,79.8,65.8,63.9,16.9,215.2
13,2025-06-11 11:11:18,90.0,66.2,84.7,12.1,575.8
14,2025-06-11 11:11:18,52.8,88.1,47.1,1.0,328.6
15,2025-06-11 11:11:18,47.9,52.8,84.9,33.0,358.6
1,2025-06-11 11:21:18,43.5,75.8,43.7,4.4,339.4
2,2025-06-11 11:21:18,38.9,72.8,100.0,13.1,380.5
3,2025-06-11 11:21:18,34.5,59.0,58.4,37.1,558.1
4,2025-06-11 11:21:18,39.8,61.3,55.6,17.1,669.0
5,2025-06-11 11:21:18,35.5,55.7,75.9,23.8,546.1
6,2025-06-11 11:21:18,100.0,74.9,44.6,22.5,220.4
7,2025-06-11 11:21:18,71.4,66.0,69.5,16.2,10.0
8,2025-06-11 11:21:18,75.7,58.2,67.4,19.8,416.4
9,2025-06-11 11:21:18,76.3,55.7,50.3,16.8,446.8
10,2025-06-11 11:21:18,64.8,51.7,53.6,13.7,916.3
11,2025-06-11 11:21:18,83.9,66.3,23.0,20.1,550.9
12,2025-06-11 11:21:18,65.3,53.0,62.1,15.7,519.6
13,2025-06-11 11:21:18,57.7,78.0,59.8,39.7,304.0
14,2025-06-11 11:21:18,53.6,63.2,74.6,18.2,782.5
15,2025-06-11 11:21:18,46.1,80.4,44.5,23.0,335.7
1,2025-06-11 11:31:18,67.5,37.8,34.5,5.8,501.8
2,2025-06-11 11:31:18,62.1,54.6,64.7,17.4,298.5
3,2025-06-11 11:31:18,67.6,69.2,87.6,11.3,566.3
4,2025-06-11 11:31:18,58.8,47.4,72.8,21.9,390.5
5,2025-06-11 11:31:18,29.1,53.9,47.2,35.9,460.2
6,2025-06-11 11:31:18,32.9,83.6,65.2,4.3,469.4
7,2025-06-11 11:31:18,94.9,71.4,52.9,8.0,11.6
8,2025-06-11 11:31:18,77.7,91.5,36.9,21.5,672.5
9,2025-06-11 11:31:18,44.4,70.6,55.8,29.0,505.8
10,2025-06-11 11:31:18,66.7,78.0,48.5,21.7,764.9
11,2025-06-11 11:31:18,47.8,74.2,39.1,28.1,233.3
12,2025-06-11 11:31:18,43.0,48.4,48.6,15.8,276.9
13,2025-06-11 11:31:18,59.4,42.4,71.8,28.6,348.3
14,2025-06-11 11:31:18,59.5,75.4,57.3,19.1,508.9
15,2025-06-11 11:31:18,43.6,49.3,21.3,10.8,610.6
1,2025-06-11 11:41:18,89.5,52.8,59.9,6.1,358.6
2,2025-06-11 11:41:18,74.8,74.1,85.7,13.8,186.1
3,2025-06-11 11:41:18,38.4,65.0,67.8,9.2,801.0
4,2025-06-11 11:41:18,35.5,77.6,81.9,19.1,317.3
5,2025-06-11 11:41:18,45.0,75.7,10.8,13.8,656.0
6,2025-06-11 11:41:18,82.7,77.8,68.8,18.4,525.9
7,2025-06-11 11:41:18,36.1,40.6,83.0,22.7,291.5
8,2025-06-11 11:41:18,57.8,54.7,59.7,20.2,534.7
9,2025-06-11 11:41:18,55.4,77.0,90.8,19.1,435.4
10,2025-06-11 11:41:18,57.7,68.2,68.5,7.2,490.9
11,2025-06-11 11:41:18,45.1,61.3,40.6,15.3,254.5
12,2025-06-11 11:41:18,59.3,63.8,57.6,26.1,10.0
13,2025-06-11 11:41:18,39.9,70.4,62.6,18.1,525.3
14,2025-06-11 11:41:18,77.2,95.5,34.9,11.4,645.8
15,2025-06-11 11:41:18,57.0,51.9,59.8,19.2,378.2
1,2025-06-11 11:51:18,78.3,69.9,55.8,36.0,121.1
2,2025-06-11 11:51:18,53.9,80.4,50.3,21.5,358.4
3,2025-06-11 11:51:18,45.9,57.3,70.3,25.0,415.7
4,2025-06-11 11:51:18,15.5,64.6,55.2,10.2,697.7
5,2025-06-11 11:51:18,76.7,75.6,69.7,20.5,10.0
6,2025-06-11 11:51:18,60.4,66.5,100.0,20.0,667.2
7,2025-06-11 11:51:18,44.9,100.0,52.6,8.4,488.9
8,2025-06-11 11:51:18,30.6,49.1,62.2,25.4,486.4
9,2025-06-11 11:51:18,74.2,76.4,50.8,26.8,581.8
10,2025-06-11 11:51:18,29.1,98.9,43.6,19.3,633.2
11,2025-06-11 11:51:18,48.8,76.7,63.5,7.3,402.6
12,2025-06-11 11:51:18,44.0,78.4,29.6,19.0,571.2
13,2025-06-11 11:51:18,63.0,55.0,64.5,20.7,293.8
14,2025-06-11 11:51:18,49.8,49.5,66.2,13.2,686.2
15,2025-06-11 11:51:18,22.9,58.4,85.9,29.0,247.1
1,2025-06-11 12:01:18,67.3,66.6,33.1,33.1,423.9
2,2025-06-11 12:01:18,77.5,46.9,84.2,7.9,400.3
3,2025-06-11 12:01:18,50.2,53.8,69.7,23.4,236.4
4,2025-06-11 12:01:18,63.1,61.8,22.1,16.4,411.3
5,2025-06-11 12:01:18,21.9,76.1,77.6,12.1,228.3
6,2025-06-11 12:01:18,40.9,55.7,57.7,22.9,334.4
7,2025-06-11 12:01:18,27.8,62.9,37.2,30.4,574.5
8,2025-06-11 12:01:18,79.6,64.1,79.6,22.2,474.3
9,2025-06-11 12:01:18,54.5,48.3,42.7,14.6,941.4
10,2025-06-11 12:01:18,74.2,58.5,49.7,6.8,477.7
11,2025-06-11 12:01:18,65.4,64.0,63.3,27.0,204.9
12,2025-06-11 12:01:18,60.7,47.2,64.9,19.2,313.9
13,2025-06-11 12:01:18,76.7,82.7,35.7,9.4,663.3
14,2025-06-11 12:01:18,52.3,94.8,63.0,24.0,481.2
15,2025-06-11 12:01:18,54.3,60.1,37.8,17.2,96.4
1,2025-06-11 12:11:18,17.5,85.3,85.9,23.1,413.4
2,2025-06-11 12:11:18,82.7,81.6,87.8,33.1,233.7
3,2025-06-11 12:11:18,46.8,85.5,66.8,10.3,236.9
4,2025-06-11 12:11:18,72.5,88.0,66.0,31.6,525.3
5,2025-06-11 12:11:18,60.0,70.5,65.1,29.2,523.5
6,2025-06-11 12:11:18,38.0,48.6,100.0,32.4,147.5
7,2025-06-11 12:11:18,49.8,53.3,100.0,25.4,258.6
8,2025-06-11 12:11:18,41.5,61.2,42.6,5.2,753.0
9,2025-06-11 12:11:18,37.5,53.8,81.4,25.2,10.0
